date,review,rating,isEdited,userName,title,developerResponse,App_Name
2023-03-01 03:01:13,This app is helping me get through so many difficult tasks and rn it is currently 9:00 and I’m reading these quotes and they are really good so far I’ve gotten 1 add in the past 5 minutes which I don’t think is bad but i am really glad I downloaded it I hope you feel the same,5,False,Edgar310,My mental health,,Motivation Daily quotes
2022-08-29 11:42:04,"I love many of the quotes and look forward to them everyday.  However I don’t like the new backgrounds they are very dark in the scenery almost depressing. The app used to have beautiful bright sunny scenery and turquoise waters for backgrounds, and now that’s gone. Is there a way we can search online to get brighter scenery?  Thanks.",5,False,Chai109,Backgrounds,"{'id': 32001195, 'body': 'Hi there! From the Themes screen (paint roller icon), you can create a new theme with a picture from your camera roll or a stock photo from Unsplash. And if you have a screenshot from one of your previous backgrounds, you can send it to hello@monkeytaps.app and we can look for it in our Themes archive. ', 'modified': '2022-09-13T18:43:01Z'}",Motivation Daily quotes
2022-07-04 08:17:24,"Just what I wanted, really motivating quotes that aren’t just phrases, that I used to see that puts more stress on you than motivation. The app is giving you a really nice working vibe right from the beginning. I’m not really used to make reviews on stuff, but this is something I would recommend to everyone.",5,False,tuhgghbf,🔥🔥🔥,,Motivation Daily quotes
2022-08-12 13:01:00,So far I am enjoying that I don’t have to search endlessly for a motivational quote. I don’t like that I can’t move the text around on the graphic. That would be nice. Also it is bad to go back to the original before you’re done editing. And sometimes it just jumps to another quote and I not longer can find what I was working on.,4,False,1tvhuk,Getting Used to It,,Motivation Daily quotes
2022-03-15 21:08:49,"I just love how many categories there is to adjust the quotes you get, and I love how you can add times and numbers of quotes, and how liking something affects the quotes you get. It is a great motivational app, and it gives me and I guess 600k people reasons to wake up in the morning.",5,False,Infiniteboy09,Just Great. A simple app that makes a big difference,,Motivation Daily quotes
2020-11-16 01:53:03,"This app has been great and i haven’t really had apps similar to this but this app has been great and i love the quotes and it is great!!

I do think it would be better if it weren’t for the prices. It is not cheap but it still is worth it in my opinion. If you are looking for an app like this this would probably be your best option!! 
This app is amazing!!",5,False,OG DARKRANGER,I love this app!!,,Motivation Daily quotes
2021-08-02 20:25:41,"I love the messages that  this app sends   me. The only issue I’ve seen is that for people who are visually impaired, it’s not always very accessible. At least in my experience with my screen reader, some of the buttons are just labeled with a random grouping of letters which doesn’t help me understand what the button does. Other than that I love the app",4,False,Lyss😀,Only one issue,,Motivation Daily quotes
2018-08-27 12:04:59,"I love this app! I really enjoy getting to wake up to a nice motivational quote to start my day. I feel like it helps my mood, overall quality of my day, and thoughts. Also, they recently made it to where you can have ANY background with ANY font choice, which is awesome! They have so many choices! Overall, 5 stars! I definitely recommend this!",5,False,motivationapprreview,AMAZING,"{'id': 4886287, 'body': 'Thanks for the awesome review! Cheers!', 'modified': '2018-08-31T09:10:27Z'}",Motivation Daily quotes
2022-09-29 05:16:22,"I love that every time I look at my phone, there’s a new positive message waiting for me - great feature.

I am a premium member and find the cost well worth the product - as someone who tries to share positive messages through social media, I have loved this app ever since I discovered it.",5,False,  ,Love the Lock Screen Widget!,"{'id': 32540183, 'body': ""We're so glad you're enjoying the lock screen widget! We appreciate your support!"", 'modified': '2022-10-12T20:58:01Z'}",Motivation Daily quotes
2023-02-06 20:47:01,"Specifically some of the saying regarding relationships, they were telling me to be single rather than be in a relationship if blah blah blah. Well I’m in a great relationship, I don’t need an app suggesting that my honey is bad or doesn’t treat me well.

What I want in a motivation app is positivity, love, encouragement, not something with a dark cloud hanging over the saying suggesting that there is something wrong in my life. I was looking for something that would inspire me or motivate me to be grateful about the great things that are in my life. 

Sadly that is not this app.",1,False,Addicted to this7656,This App was putting negativity into my space,"{'id': 34803290, 'body': ""Hi there! We're sorry you had some issues with the content. Please contact us at hello@monkeytaps.app so we can work with you to resolve them. "", 'modified': '2023-02-10T22:35:19Z'}",Motivation Daily quotes
2022-09-28 01:21:37,I switched to this from an almost identical app with the same subscription price. However this one has many more features and is much more customizable. Love to see that they are keeping up with updates and adding new content.,5,False,techhoarder,Great app with amazing features,,Motivation Daily quotes
2022-07-21 20:15:13,"I’m glad I downloaded this app and it is indeed worth the money because not only is this good for your mental health, but it is also extremely helpful in keeping a positive attitude and block all the negative bad news that comes my way. It’s worth it, good luck to you who ever is reading this. Stay hard!",5,False,sabir212,Good for mental health,"{'id': 31280842, 'body': 'Thanks for taking out time to rate us. It really helps us to keep going!\n', 'modified': '2022-08-04T13:27:46Z'}",Motivation Daily quotes
2021-11-11 03:16:52,"This is the most important app on my phone now. I wanted something to replace the addictive phone scrolling. This is it, this helps me to remember to continue on the road I’m on. And not to focus on others “storyline”, because you have your own. It’s happening. Quote, “In the now.”",5,False,QuesoDilla13,Something I didn’t know I needed,"{'id': 26295723, 'body': 'We are so happy that you are enjoying the app. Thank you so much for your feedback!', 'modified': '2021-11-16T09:20:41Z'}",Motivation Daily quotes
